frame_idx,timestamp,camera_id,camera_kind,vehicle_id,plate,turn,phase,true_speed_mps,world_x,world_y,lane_id
119,4.760,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,4.21,1.75,147.31,N_in_1
119,4.760,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,11.99,-1.75,-106.24,S_in_1
119,4.760,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.28,1.75,-102.88,S_in_0
119,4.760,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.46,-1.75,-129.13,S_in_1
119,4.760,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.56,1.75,-126.68,S_in_0
119,4.760,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
119,4.760,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.03,-1.75,-138.67,S_in_1
119,4.760,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.01,1.75,-137.93,S_in_0
119,4.760,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.33,-1.75,-138.57,S_in_1
119,4.760,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,2.11,-1.75,-140.60,S_in_1
119,4.760,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.13,100.38,1.75,E_in_1
119,4.760,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,8.98,122.21,1.75,E_in_1
119,4.760,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.00,140.33,-1.75,E_in_0
119,4.760,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.62,127.46,-1.75,E_in_0
119,4.760,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.64,138.80,1.75,E_in_1
119,4.760,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,5.36,142.55,1.75,E_in_1
119,4.760,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.95,141.79,-1.75,E_in_0
119,4.760,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,5.47,149.78,1.75,E_in_1
119,4.760,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.95,-104.00,-1.75,W_in_1
119,4.760,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.67,-124.05,-1.75,W_in_1
119,4.760,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,7.90,-126.66,1.75,W_in_0
119,4.760,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.49,-141.49,-1.75,W_in_1
120,4.800,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.21,1.75,94.47,N_in_1
120,4.800,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.33,1.75,123.61,N_in_1
120,4.800,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.36,-1.75,94.39,N_in_0
120,4.800,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
120,4.800,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.33,1.75,137.58,N_in_1
120,4.800,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.41,-1.75,128.89,N_in_0
120,4.800,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
120,4.800,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
120,4.800,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,1.07,-1.75,139.43,N_in_0
120,4.800,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,4.24,-1.75,137.92,N_in_0
120,4.800,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,2.24,-1.75,141.17,N_in_0
120,4.800,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,2.35,1.75,143.82,N_in_1
120,4.800,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,6.41,1.75,142.69,N_in_1
120,4.800,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,4.05,1.75,147.15,N_in_1
120,4.800,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.02,-1.75,-105.76,S_in_1
120,4.800,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.29,1.75,-102.35,S_in_0
120,4.800,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.51,-1.75,-128.83,S_in_1
120,4.800,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.61,1.75,-126.29,S_in_0
120,4.800,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
120,4.800,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
120,4.800,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.06,1.75,-137.76,S_in_0
120,4.800,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.39,-1.75,-138.51,S_in_1
120,4.800,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.95,-1.75,-140.52,S_in_1
120,4.800,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.12,99.89,1.75,E_in_1
120,4.800,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.02,121.85,1.75,E_in_1
120,4.800,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.00,140.33,-1.75,E_in_0
120,4.800,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.66,127.07,-1.75,E_in_0
120,4.800,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.64,138.49,1.75,E_in_1
120,4.800,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,5.22,142.34,1.75,E_in_1
120,4.800,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.77,141.52,-1.75,E_in_0
120,4.800,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,7.61,142.98,1.75,E_in_1
120,4.800,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,5.31,149.57,1.75,E_in_1
120,4.800,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.95,-103.52,-1.75,W_in_1
120,4.800,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.71,-123.70,-1.75,W_in_1
120,4.800,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,7.92,-126.35,1.75,W_in_0
120,4.800,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.53,-141.23,-1.75,W_in_1
121,4.840,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.22,1.75,93.94,N_in_1
121,4.840,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.39,1.75,123.27,N_in_1
121,4.840,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.37,-1.75,93.85,N_in_0
121,4.840,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
121,4.840,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.40,1.75,137.52,N_in_1
121,4.840,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.44,-1.75,128.60,N_in_0
121,4.840,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
121,4.840,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
121,4.840,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.89,-1.75,139.39,N_in_0
121,4.840,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,4.09,-1.75,137.76,N_in_0
121,4.840,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,2.06,-1.75,141.09,N_in_0
121,4.840,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,2.19,1.75,143.73,N_in_1
121,4.840,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,6.23,1.75,142.44,N_in_1
121,4.840,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,3.89,1.75,147.00,N_in_1
121,4.840,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.04,-1.75,-105.28,S_in_1
121,4.840,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.30,1.75,-101.82,S_in_0
121,4.840,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.56,-1.75,-128.52,S_in_1
121,4.840,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.65,1.75,-125.91,S_in_0
121,4.840,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
121,4.840,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
121,4.840,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.11,1.75,-137.60,S_in_0
121,4.840,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.44,-1.75,-138.45,S_in_1
121,4.840,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.79,-1.75,-140.45,S_in_1
121,4.840,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,3.05,-1.75,-143.20,S_in_1
121,4.840,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.12,99.41,1.75,E_in_1
121,4.840,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.06,121.49,1.75,E_in_1
121,4.840,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.00,140.33,-1.75,E_in_0
121,4.840,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.71,126.68,-1.75,E_in_0
121,4.840,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.64,138.18,1.75,E_in_1
121,4.840,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,5.07,142.14,1.75,E_in_1
121,4.840,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.59,141.25,-1.75,E_in_0
121,4.840,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,7.43,142.68,1.75,E_in_1
121,4.840,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,5.15,149.36,1.75,E_in_1
121,4.840,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.95,-103.04,-1.75,W_in_1
121,4.840,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.75,-123.35,-1.75,W_in_1
121,4.840,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,7.94,-126.03,1.75,W_in_0
121,4.840,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.56,-140.97,-1.75,W_in_1
122,4.880,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.23,1.75,93.41,N_in_1
122,4.880,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.45,1.75,122.94,N_in_1
122,4.880,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.38,-1.75,93.32,N_in_0
122,4.880,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
122,4.880,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.46,1.75,137.47,N_in_1
122,4.880,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.47,-1.75,128.30,N_in_0
122,4.880,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
122,4.880,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
122,4.880,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.71,-1.75,139.37,N_in_0
122,4.880,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.95,-1.75,137.60,N_in_0
122,4.880,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,1.88,-1.75,141.02,N_in_0
122,4.880,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,2.03,1.75,143.65,N_in_1
122,4.880,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,6.05,1.75,142.20,N_in_1
122,4.880,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,3.73,1.75,146.85,N_in_1
122,4.880,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.07,-1.75,-104.79,S_in_1
122,4.880,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.31,1.75,-101.28,S_in_0
122,4.880,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.61,-1.75,-128.22,S_in_1
122,4.880,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.69,1.75,-125.52,S_in_0
122,4.880,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
122,4.880,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
122,4.880,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.15,1.75,-137.43,S_in_0
122,4.880,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.50,-1.75,-138.39,S_in_1
122,4.880,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.63,-1.75,-140.38,S_in_1
122,4.880,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,2.87,-1.75,-143.09,S_in_1
122,4.880,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.12,98.92,1.75,E_in_1
122,4.880,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.10,121.13,1.75,E_in_1
122,4.880,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.00,140.33,-1.75,E_in_0
122,4.880,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.75,126.29,-1.75,E_in_0
122,4.880,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.65,137.88,1.75,E_in_1
122,4.880,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,4.93,141.94,1.75,E_in_1
122,4.880,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.41,141.00,-1.75,E_in_0
122,4.880,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,7.25,142.39,1.75,E_in_1
122,4.880,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,4.99,149.16,1.75,E_in_1
122,4.880,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.96,-102.56,-1.75,W_in_1
122,4.880,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.79,-123.00,-1.75,W_in_1
122,4.880,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,7.97,-125.71,1.75,W_in_0
122,4.880,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.60,-140.71,-1.75,W_in_1
122,4.880,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,9.81,-149.61,1.75,W_in_0
123,4.920,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.25,1.75,92.88,N_in_1
123,4.920,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.51,1.75,122.59,N_in_1
123,4.920,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.39,-1.75,92.78,N_in_0
123,4.920,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
123,4.920,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.53,1.75,137.41,N_in_1
123,4.920,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.50,-1.75,128.00,N_in_0
123,4.920,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
123,4.920,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
123,4.920,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.53,-1.75,139.34,N_in_0
123,4.920,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.80,-1.75,137.45,N_in_0
123,4.920,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,1.70,-1.75,140.95,N_in_0
123,4.920,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,1.87,1.75,143.58,N_in_1
123,4.920,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,5.87,1.75,141.97,N_in_1
123,4.920,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,3.57,1.75,146.70,N_in_1
123,4.920,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.10,-1.75,-104.31,S_in_1
123,4.920,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.32,1.75,-100.75,S_in_0
123,4.920,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.66,-1.75,-127.91,S_in_1
123,4.920,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.73,1.75,-125.13,S_in_0
123,4.920,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
123,4.920,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
123,4.920,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.20,1.75,-137.26,S_in_0
123,4.920,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.56,-1.75,-138.33,S_in_1
123,4.920,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.47,-1.75,-140.33,S_in_1
123,4.920,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,2.69,-1.75,-142.98,S_in_1
123,4.920,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.12,98.44,1.75,E_in_1
123,4.920,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.14,120.76,1.75,E_in_1
123,4.920,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.01,140.33,-1.75,E_in_0
123,4.920,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.80,125.90,-1.75,E_in_0
123,4.920,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.66,137.57,1.75,E_in_1
123,4.920,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,4.79,141.75,1.75,E_in_1
123,4.920,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.23,140.75,-1.75,E_in_0
123,4.920,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,7.07,142.11,1.75,E_in_1
123,4.920,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,4.83,148.97,1.75,E_in_1
123,4.920,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.96,-102.08,-1.75,W_in_1
123,4.920,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.83,-122.64,-1.75,W_in_1
123,4.920,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,7.99,-125.39,1.75,W_in_0
123,4.920,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.64,-140.44,-1.75,W_in_1
123,4.920,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,9.67,-149.22,1.75,W_in_0
124,4.960,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.26,1.75,92.35,N_in_1
124,4.960,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.57,1.75,122.25,N_in_1
124,4.960,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.40,-1.75,92.25,N_in_0
124,4.960,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
124,4.960,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.60,1.75,137.34,N_in_1
124,4.960,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.53,-1.75,127.70,N_in_0
124,4.960,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
124,4.960,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
124,4.960,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.35,-1.75,139.33,N_in_0
124,4.960,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.66,-1.75,137.30,N_in_0
124,4.960,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,1.52,-1.75,140.89,N_in_0
124,4.960,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,1.71,1.75,143.51,N_in_1
124,4.960,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,5.69,1.75,141.74,N_in_1
124,4.960,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,3.41,1.75,146.57,N_in_1
124,4.960,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.13,-1.75,-103.82,S_in_1
124,4.960,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.33,1.75,-100.22,S_in_0
124,4.960,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.71,-1.75,-127.61,S_in_1
124,4.960,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.77,1.75,-124.74,S_in_0
124,4.960,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
124,4.960,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
124,4.960,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.25,1.75,-137.09,S_in_0
124,4.960,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.62,-1.75,-138.27,S_in_1
124,4.960,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.31,-1.75,-140.27,S_in_1
124,4.960,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,2.51,-1.75,-142.88,S_in_1
124,4.960,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.11,97.96,1.75,E_in_1
124,4.960,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.17,120.39,1.75,E_in_1
124,4.960,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.02,140.33,-1.75,E_in_0
124,4.960,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.84,125.51,-1.75,E_in_0
124,4.960,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.66,137.27,1.75,E_in_1
124,4.960,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,4.64,141.57,1.75,E_in_1
124,4.960,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,6.05,140.50,-1.75,E_in_0
124,4.960,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.89,141.84,1.75,E_in_1
124,4.960,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,4.67,148.78,1.75,E_in_1
124,4.960,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.96,-101.60,-1.75,W_in_1
124,4.960,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.86,-122.29,-1.75,W_in_1
124,4.960,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,8.01,-125.07,1.75,W_in_0
124,4.960,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.67,-140.17,-1.75,W_in_1
124,4.960,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,9.52,-148.84,1.75,W_in_0
125,5.000,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.27,1.75,91.82,N_in_1
125,5.000,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,8.62,1.75,121.91,N_in_1
125,5.000,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.40,-1.75,91.71,N_in_0
125,5.000,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
125,5.000,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,1.67,1.75,137.27,N_in_1
125,5.000,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,7.56,-1.75,127.39,N_in_0
125,5.000,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
125,5.000,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
125,5.000,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.17,-1.75,139.32,N_in_0
125,5.000,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,3.52,-1.75,137.16,N_in_0
125,5.000,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,1.34,-1.75,140.83,N_in_0
125,5.000,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,1.55,1.75,143.45,N_in_1
125,5.000,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,5.51,1.75,141.52,N_in_1
125,5.000,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,3.25,1.75,146.44,N_in_1
125,5.000,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,12.15,-1.75,-103.34,S_in_1
125,5.000,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.34,1.75,-99.68,S_in_0
125,5.000,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,7.77,-1.75,-127.29,S_in_1
125,5.000,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,9.81,1.75,-124.35,S_in_0
125,5.000,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,0.00,1.75,-141.71,S_in_0
125,5.000,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
125,5.000,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,4.30,1.75,-136.92,S_in_0
125,5.000,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,1.68,-1.75,-138.20,S_in_1
125,5.000,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,1.15,-1.75,-140.23,S_in_1
125,5.000,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,2.33,-1.75,-142.79,S_in_1
125,5.000,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,12.11,97.47,1.75,E_in_1
125,5.000,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,9.21,120.03,1.75,E_in_1
125,5.000,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,0.03,140.33,-1.75,E_in_0
125,5.000,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,9.89,125.11,-1.75,E_in_0
125,5.000,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,7.67,136.96,1.75,E_in_1
125,5.000,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,4.50,141.39,1.75,E_in_1
125,5.000,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,5.87,140.27,-1.75,E_in_0
125,5.000,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.71,141.57,1.75,E_in_1
125,5.000,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,4.51,148.60,1.75,E_in_1
125,5.000,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,11.96,-101.13,-1.75,W_in_1
125,5.000,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,8.90,-121.93,-1.75,W_in_1
125,5.000,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,8.03,-124.75,1.75,W_in_0
125,5.000,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,6.71,-139.91,-1.75,W_in_1
